id;adresse_norm
1003973;9 AV JEAN JAURES 89000 AUXERRE
1003960;26 AV HAUSSMANN 89000 AUXERRE
1003955;23 RUE GEROT 89000 AUXERRE
1003968;19 RUE HIPPOLYTE RIBIERE 89000 AUXERRE
1003958;9 RUE GUETTE SOLEIL 89000 AUXERRE
1003965;10 RUE HENRI JOLY 89000 AUXERRE
1003961;5 RUE HAUTE MOQUETTE 89000 AUXERRE
1003954;10 RUE GEROT 89000 AUXERRE
1003967;20 ALL HEURTEBISE 89000 AUXERRE
1003964;5005 ALL HENRI FARMAN 89000 AUXERRE
1003966;18 ALL HEURTEBISE 89000 AUXERRE
1003963;5003 ALL HENRI FARMAN 89000 AUXERRE
1003974;33 AV JEAN MERMOZ 89000 AUXERRE
1003970;76 AV HOCHE 89000 AUXERRE
1003962;12 RUE HAUTE PERRIERE 89000 AUXERRE
1003972;3 AV JEAN JAURES 89000 AUXERRE
1003969;2 AV HOCHE 89000 AUXERRE
1003975;39 AV JEAN MERMOZ 89000 AUXERRE
1003976;55 AV JEAN MERMOZ 89000 AUXERRE
1003979;9 AV JEAN MOULIN 89000 AUXERRE
1003971;24 AV JEAN JAURES 89000 AUXERRE
1003977;2 AV JEAN MOULIN 89000 AUXERRE
1003981;2 RUE JEHAN REGNIER 89000 AUXERRE
1003980;10 RUE JEHAN PINARD 89000 AUXERRE
1003984;2 RUE JOUBERT 89000 AUXERRE
1003978;8 AV JEAN MOULIN 89000 AUXERRE
1003983;5 AV JOFFRE 89000 AUXERRE
1003988;45 RUE JOUBERT 89000 AUXERRE
1003982;6 RUE JEHAN REGNIER 89000 AUXERRE
1003985;30 RUE JOUBERT 89000 AUXERRE
1003992;14 RUE JULES FERRY 89000 AUXERRE
1003991;9 RUE JOUBERT 89000 AUXERRE
1003986;36 RUE JOUBERT 89000 AUXERRE
1003987;43 RUE JOUBERT 89000 AUXERRE
1003990;60 RUE JOUBERT 89000 AUXERRE
1003995;1 RUE KRUGER 89000 AUXERRE
1003996;14 RUE KRUGER 89000 AUXERRE
1003993;2 RUE JULES GUIGNIER 89000 AUXERRE
1003997;18 RUE KRUGER 89000 AUXERRE
1003994;9 RUE JULES RENARD 89000 AUXERRE
1003989;49 RUE JOUBERT 89000 AUXERRE
1004001;6 RUE LEON BOURGEOIS 89000 AUXERRE
1004002;9035  LES CHESNEZ 89000 AUXERRE
1004003;57 RUE LOUIS BRAILLE 89000 AUXERRE
1003998;9018  LA TOUR COULON 89000 AUXERRE
1004005;3 RUE LOUIS RENAULT 89000 AUXERRE
1004006;5 RUE LOUIS RENAULT 89000 AUXERRE
1004008;43 RUE LOUIS RICHARD 89000 AUXERRE
1003999;6 PL LAURENT BARD 89000 AUXERRE
1004004;73 RUE LOUIS BRAILLE 89000 AUXERRE
1004000;9001  LE DESSUS DES CLAIRIONS 89000 AUXERRE
1004007;13 RUE LOUIS RICHARD 89000 AUXERRE
1004009;73 RUE LOUIS RICHARD 89000 AUXERRE
1004011;14 BD LYAUTEY 89000 AUXERRE
1004010;1 BD LYAUTEY 89000 AUXERRE
1004012;37 BD LYAUTEY 89000 AUXERRE
1004014;24 BD MANGIN 89000 AUXERRE
1004017;9 AV MARECHAL JUIN 89000 AUXERRE
1004020;2 RUE MAX BLONDAT 89000 AUXERRE
1004015;2 RUE MARCELIN BERTHELOT 89000 AUXERRE
1004019;17 RUE MAURICE NOGUES 89000 AUXERRE
1004018;36 RUE MARIE NOEL 89000 AUXERRE
1004016;4 RUE MARCELIN BERTHELOT 89000 AUXERRE
1004021;4 RUE MAX BLONDAT 89000 AUXERRE
1004013;3 IMP MAISON FORT 89000 AUXERRE
1004028;5 RUE NOTRE DAME LA D HORS 89000 AUXERRE
1004029;7 RUE NOTRE DAME LA D HORS 89000 AUXERRE
1004027;4 RUE NOTRE DAME LA D HORS 89000 AUXERRE
1004025;4 RUE NICOLAS MAURE 89000 AUXERRE
1004022;6 RUE MAX BLONDAT 89000 AUXERRE
1004023;17 RUE MICHELET 89000 AUXERRE
1004030;17 RUE PAUL ARMANDOT 89000 AUXERRE
1004026;12 RUE NOTRE DAME LA D HORS 89000 AUXERRE
1004035;4 RUE PAUL DOUMER 89000 AUXERRE
1004031;3 RUE PAUL ARMANDOT 89000 AUXERRE
1004033;7 RUE PAUL BERT 89000 AUXERRE
1004034;1 ALL PAUL BERTHIER 89000 AUXERRE
1004024;40 RUE MICHELET 89000 AUXERRE
1004036;8 RUE PAUL EMILE VICTOR 89000 AUXERRE
1004037;17 RUE PHILIBERT ROUX 89000 AUXERRE
1004042;23 AV PIERRE DE COURTENAY 89000 AUXERRE
1004039;5 RUE PHILIBERT ROUX 89000 AUXERRE
1004043;7 AV PIERRE DE COURTENAY 89000 AUXERRE
1004041;11 AV PIERRE DE COURTENAY 89000 AUXERRE
1004040;8 RUE PHILIBERT ROUX 89000 AUXERRE
1004032;28 RUE PAUL BERT 89000 AUXERRE
1004038;25 RUE PHILIBERT ROUX 89000 AUXERRE
1004047;28 RUE PIERRE ET MARIE CURIE 89000 AUXERRE
1004046;20 RUE PIERRE ET MARIE CURIE 89000 AUXERRE
1004051;20 ALL PUGET 89000 AUXERRE
1004044;1 RUE PIERRE ET MARIE CURIE 89000 AUXERRE
1004045;2 RUE PIERRE ET MARIE CURIE 89000 AUXERRE
1004048;12 AV PIERRE LAROUSSE 89000 AUXERRE
1004050;21  PREUILLY 89000 AUXERRE
1004049;35 AV PIERRE SCHERRER 89000 AUXERRE
1004056;26 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004057;27 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004061;44 RUE ROBERT RIMBERT 89000 AUXERRE
1004055;19 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004059;38 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004060;43 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004053;7 RUE RENE FONCK 89000 AUXERRE
1004052;11 RUE RENAN 89000 AUXERRE
1004063;8 AV RODIN 89000 AUXERRE
1004062;2 AV RODIN 89000 AUXERRE
1004064;6 RUE ROLAND GARROS 89000 AUXERRE
1004054;6 RUE RENE LAFFON 89000 AUXERRE
1004058;28 RUE RESTIF DE LA BRETONNE 89000 AUXERRE
1004066;30 RUE ROUGET DE L ISLE 89000 AUXERRE
1004073;5001 PL SAINT EUSEBE 89000 AUXERRE
1004070;6 PL SAINT AMATRE 89000 AUXERRE
1004065;10 VOIE ROMAINE 89000 AUXERRE
1004067;39 RUE ROUGET DE L ISLE 89000 AUXERRE
1004069;13 PL SAINT AMATRE 89000 AUXERRE
1004071;12 RUE SAINT ANDRE 89000 AUXERRE
1004074;3 RUE SAINT EUSEBE 89000 AUXERRE
1004077;6 RUE SAINT JULIEN 89000 AUXERRE
1004078;35 RUE SAINT PELERIN 89000 AUXERRE
1004083;1 RUE ST GERMAIN 89000 AUXERRE
1004075;1 RUE SAINT JULIEN 89000 AUXERRE
1004076;3 RUE SAINT JULIEN 89000 AUXERRE
1004079;52 RUE SAINT PELERIN 89000 AUXERRE
1004072;9 RUE SAINT ANDRE 89000 AUXERRE
1004082;4 RUE SAVATIER LAROCHE 89000 AUXERRE
1004085;2 RUE ST GERMAIN 89000 AUXERRE
1004080;1 RUE SAVATIER LAROCHE 89000 AUXERRE
1004068;4 ALL SAINT AMARIN 89000 AUXERRE
1004084;11 RUE ST GERMAIN 89000 AUXERRE
1004081;3 RUE SAVATIER LAROCHE 89000 AUXERRE
1004088;16 RUE ST MARTIN LES ST MARIEN 89000 AUXERRE
1004086;46 RUE ST GERMAIN 89000 AUXERRE
1004093;9 BD VAUBAN 89000 AUXERRE
1004095;45 BD VAULABELLE 89000 AUXERRE
1004089;17 RUE ST MARTIN LES ST MARIEN 89000 AUXERRE
1004087;13 RUE ST GERVAIS 89000 AUXERRE
1004090;3 RUE SUTIL 89000 AUXERRE
1004091;28 RUE THEODORE DE BEZE 89000 AUXERRE
1004105;21 RUE DES PESSIAUX 89000 PERRIGNY
1004102;6 ALL WATTEAU 89000 AUXERRE
1004101;4 ALL VINCENT D INDY 89000 AUXERRE
1004104;12 RUE DE LA COULEMINE 89000 PERRIGNY
1004103;4 RTE DE FLEURY 89000 PERRIGNY
1004097;7 BD VAULABELLE 89000 AUXERRE
1004100;11 RUE VIELLARD 89000 AUXERRE
1004096;6 BD VAULABELLE 89000 AUXERRE
1004094;29 BD VAULABELLE 89000 AUXERRE
1004119;375 RUE DE L EGALITE 89000 ST GEORGES SUR BAULCHE
1004099;15 AV VICTOR HUGO 89000 AUXERRE
1004108;25 RUE DES VENDANGES 89000 PERRIGNY
1004092;28 BD VAUBAN 89000 AUXERRE
1004111;14 RUE DU BAS DE BREANDES 89000 PERRIGNY
1004121;555 AV DE L EUROPE 89000 ST GEORGES SUR BAULCHE
1004112;7 RUE DU CELLIER 89000 PERRIGNY
1004106;6 RUE DES SARMENTS 89000 PERRIGNY
1004109;11 RUE DES VIGNES 89000 PERRIGNY
1004107;13 RUE DES TILLEULS 89000 PERRIGNY
1004110;13 RUE DU BAS DE BREANDES 89000 PERRIGNY
1004120;495 AV DE L EUROPE 89000 ST GEORGES SUR BAULCHE
1004098;11 RUE VICTOR CLAUDE 89000 AUXERRE
1004113;12 RUE DU PRESSOIR 89000 PERRIGNY
1004123;4 RES DE L EUROPE 89000 ST GEORGES SUR BAULCHE
1004116;12 RUE DE BOURGOGNE 89000 ST GEORGES SUR BAULCHE
1004124;5 ALL DE L OCRE 89000 ST GEORGES SUR BAULCHE
1004125;6 ALL DE L ORCIERE 89000 ST GEORGES SUR BAULCHE
1004114;4 ALL FLEURIE 89000 PERRIGNY
1004115;10 RUE DE BON PAIN 89000 ST GEORGES SUR BAULCHE
1004117;30 ALL DE COPENHAGUE 89000 ST GEORGES SUR BAULCHE
1004132;7 AV DE LORRAINE 89000 ST GEORGES SUR BAULCHE
1004126;150 BD DE LA GUILLAUMEE 89000 ST GEORGES SUR BAULCHE
1004131;90 RUE DE LONDRES 89000 ST GEORGES SUR BAULCHE
1004118;44 RUE DE DUBLIN 89000 ST GEORGES SUR BAULCHE
1004138;35 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004127;370 BD DE LA GUILLAUMEE 89000 ST GEORGES SUR BAULCHE
1004130;967 RTE DE LINDRY 89000 ST GEORGES SUR BAULCHE
1004128;155 RUE DE LA HAYE 89000 ST GEORGES SUR BAULCHE
1004139;8 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004140;18 AV DE NORMANDIE 89000 ST GEORGES SUR BAULCHE
1004133;8 AV DE LORRAINE 89000 ST GEORGES SUR BAULCHE
1004129;789 RUE DE LA TOUR 89000 ST GEORGES SUR BAULCHE
1004136;21 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004122;3 RES DE L EUROPE 89000 ST GEORGES SUR BAULCHE
1004134;10 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004147;18 AV DES BLEUETS 89000 ST GEORGES SUR BAULCHE
1004149;1 RUE DES CHAMPS CASSELINS 89000 ST GEORGES SUR BAULCHE
1004150;26 ALL DES COUDRIERS 89000 ST GEORGES SUR BAULCHE
1004142;6 RUE DE PICARDIE 89000 ST GEORGES SUR BAULCHE
1004135;13 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004143;40 RUE DE ROME 89000 ST GEORGES SUR BAULCHE
1004144;4 PL DE SAVOIE 89000 ST GEORGES SUR BAULCHE
1004146;1 AV DES ARDILLES 89000 ST GEORGES SUR BAULCHE
1004145;5 PL DE SAVOIE 89000 ST GEORGES SUR BAULCHE
1004137;33 RUE DE MONTBOULON 89000 ST GEORGES SUR BAULCHE
1004148;22 AV DES BLEUETS 89000 ST GEORGES SUR BAULCHE
1004151;1 AV DES LILAS 89000 ST GEORGES SUR BAULCHE
1004154;23 RUE DES VIGNES 89000 ST GEORGES SUR BAULCHE
1004156;100 RUE DU LUXEMBOURG 89000 ST GEORGES SUR BAULCHE
1004153;1 ALL DES SABLONS 89000 ST GEORGES SUR BAULCHE
1004155;17 AV DU CHATEAU 89000 ST GEORGES SUR BAULCHE
1004141;9 AV DE NORMANDIE 89000 ST GEORGES SUR BAULCHE
1004152;4 RUE DES ROSES 89000 ST GEORGES SUR BAULCHE
1004165;1 CHE DES CERCEAUX 89100 COLLEMIERS
1004157;12 GR GRANDE RUE 89000 ST GEORGES SUR BAULCHE
1004167;93  LA VOSSIERE 89100 COLLEMIERS
1004163;6 RUE DE LA MALLOYE 89100 COLLEMIERS
1004160;14 RUE DE LA MAL ECLUSE 89100 COLLEMIERS
1004173;5161  BAS DE CHAUME ROUGEAT 89100 FONTAINE LA GAILLARDE
1004164;8 RUE DE LA MALLOYE 89100 COLLEMIERS
1004174;20 RUE DES CU FROIDS 89100 FONTAINE LA GAILLARDE
1004162;30 RUE DE LA MAL ECLUSE 89100 COLLEMIERS
1004181;17 RTE DE SENS 89100 GRON
1004166;10 RUE DES PRES VERTS 89100 COLLEMIERS
1004161;3 RUE DE LA MAL ECLUSE 89100 COLLEMIERS
1004176;23 RUE GASTON CORGIBET 89100 FONTAINE LA GAILLARDE
1004177;33 GR GRANDE RUE 89100 FONTAINE LA GAILLARDE
1004178;7 GR GRANDE RUE 89100 FONTAINE LA GAILLARDE
1004169;7 RTE DE NAILLY 89100 COURTOIS SUR YONNE
1004159;16 RUE SAINT EXUPERY 89000 ST GEORGES SUR BAULCHE
1004158;1028  LES TERRES RAYES DE BOUGRA 89000 ST GEORGES SUR BAULCHE
1004175;8 RUE DU PETIT CLOS 89100 FONTAINE LA GAILLARDE
1004183;3 RUE DES COUROIS 89100 GRON
1004172;119  BAS DE CHAUME ROUGEAT 89100 FONTAINE LA GAILLARDE
1004168;6 CHE DE L ETANG 89100 COURTOIS SUR YONNE
1004170;3 RUE DU MOULIN 89100 COURTOIS SUR YONNE
1004180;4 RUE DE LA CROIX JACQUELIN 89100 GRON
1004188;14 RUE DE L EGLISE 89100 MAILLOT
1004184;3 RUE DU VALLON 89100 GRON
1004187;58  LES EPENARDS 89100 GRON
1004171;6 RUE MOZART 89100 COURTOIS SUR YONNE
1004189;1 IMP DE LA VANNE 89100 MAILLOT
1004185;34 GR GRANDE RUE 89100 GRON
1004192;25 RUE DES ALOUETTES 89100 MAILLOT
1004197;20 RUE DU TEMPLE 89100 MAILLOT
1004194;11 RUE DES CHAMPS RIBEAUX 89100 MAILLOT
1004182;19 RUE DES CHAPONNIERES 89100 GRON
1004186;26 RUE HAUTE 89100 GRON
1004179;27 RUE ANCIENNE ROUTE DE SENS 89100 GRON
1004193;1 RUE DES CARRIERES 89100 MAILLOT
1004190;1 RTE DE SENS 89100 MAILLOT
1004200;198 RUE ALPHONSE BAUDIN 89100 MALAY LE GRAND
1004199;10 RUE DU TERRIER 89100 MAILLOT
1004191;8 RUE DES ACACIAS 89100 MAILLOT
1004195;19 RUE DES MESANGES 89100 MAILLOT
1004198;22 RUE DU TEMPLE 89100 MAILLOT
1004205;8 RPT DES BLEUETS 89100 MALAY LE GRAND
1004207;13 RUE DU CLOSEAU 89100 MALAY LE GRAND
1004208;264  LE VILLAGE 89100 MALAY LE GRAND
1004209;439  LE VILLAGE 89100 MALAY LE GRAND
1004210;26 RUE PASTEUR 89100 MALAY LE GRAND
1004204;12 RUE DES BAS MUSATS 89100 MALAY LE GRAND
1004202;3 RUE DE LA LIBERTE 89100 MALAY LE GRAND
1004206;15 RUE DES CHARONNES 89100 MALAY LE GRAND
1004212;327 RUE VICTOR HUGO 89100 MALAY LE GRAND
1004203;24 RUE DE LA REPUBLIQUE 89100 MALAY LE GRAND
1004196;5 RUE DU CORMIER 89100 MAILLOT
1004211;30 RUE VICTOR HUGO 89100 MALAY LE GRAND
1004213;74 RUE VICTOR HUGO 89100 MALAY LE GRAND
1004214;43 RTE DE GENEVE 89100 MALAY LE PETIT
1004218;1 RUE DES JARDINS 89100 MALAY LE PETIT
1004201;366  CROIX DE PAQUIS 89100 MALAY LE GRAND
1004223;26 RUE DE BOIS LE ROI 89100 NAILLY
1004217;5 RUE DES CHALETS 89100 MALAY LE PETIT
1004236;18 RUE HAUTE 89100 NAILLY
1004233;28 RUE DU PUITS DE GY 89100 NAILLY
1004215;60 RTE DE GENEVE 89100 MALAY LE PETIT
1004216;2 CHE DES AUDINETTES 89100 MALAY LE PETIT
1004227;12 RUE DES CRAYOLOTS 89100 NAILLY
1004228;1 RUE DES GRANDES VIGNES 89100 NAILLY
1004224;21 RUE DE BRUNEAU 89100 NAILLY
1004220;1000 RUE DES NONVALLES 89100 MALAY LE PETIT
1004231;6 RUE DES LOMBARDS 89100 NAILLY
1004232;14 RUE DU PONT DE PIERRE 89100 NAILLY
1004221;18 RUE DES PETITS PRES 89100 MALAY LE PETIT
1004222;2 RLE DES PIRUELLES 89100 MALAY LE PETIT
1004235;45 GR GRANDE RUE 89100 NAILLY
1004238;216  LE FAY 89100 NAILLY
1004234;7 RUE DU PUITS DE GY 89100 NAILLY
1004229;4 RUE DES GRANDES VIGNES 89100 NAILLY
1004219; RUE DES NONVALLES 89100 MALAY LE PETIT
1004230;14 RUE DES LOMBARDS 89100 NAILLY
1004241;40 AV ARISTIDE BRIAND 89100 PARON
1004240;102 AV ARISTIDE BRIAND 89100 PARON
1004226;4 RUE DES CLOSEAUX 89100 NAILLY
1004237;20 RUE HAUTE 89100 NAILLY
1004225;1 FG DE PARROY 89100 NAILLY
1004239;15  LES LANDRIES 89100 NAILLY
1004245;3 RUE CHANTEPRIME 89100 PARON
1004242;70 AV ARISTIDE BRIAND 89100 PARON
1004250;31 RUE DE BEAUREGARD 89100 PARON
1004246;5 RUE CHANTEPRIME 89100 PARON
1004244;1 RUE CHANTEPRIME 89100 PARON
1004252;30 BD DE LA CONVENTION 89100 PARON
1004253;166 AV DE LA LIBERTE 89100 PARON
1004249;11 RUE DE BEAUREGARD 89100 PARON
1004247;32 RUE CLAUDE DEBUSSY 89100 PARON
1004243;86 AV ARISTIDE BRIAND 89100 PARON
1004248;9 RUE COLETTE 89100 PARON
1004251;441 PL DE L EGLISE 89100 PARON
1004259;1 RUE DES BREMONTS 89100 PARON
1004263;7 RUE DES TILLEULS 89100 PARON
1004264;4 IMP DES VIEILLES VIGNES 89100 PARON
1004270;4 AV JEAN JAURES 89100 PARON
1004271;2 PAS PASSAGE DE L ECHELOTTE 89100 PARON
1004255;4 RUE DE NEMOURS 89100 PARON
1004256;119 RUE DE SAINT BOND 89100 PARON
1004257;16 RUE DES ACACIAS 89100 PARON
1004258;34 ALL DES ARCADES 89100 PARON
1004265;5 RUE DU CHEVAL BLANC 89100 PARON
1004269;61 RUE DUCROT 89100 PARON
1004254;8 AV DE LA LIBERTE 89100 PARON
1004260;3 RUE DES BREMONTS 89100 PARON
1004262;11 RTE DES PROVENDIERS 89100 PARON
1004272;21 RUE PASTEUR 89100 PARON
1004274;90 RUE PAUL BERT 89100 PARON
1004266;2 IMP DU HAUT DE L ECHELOTTE 89100 PARON
1004268;55 AV DU RU COUVERT 89100 PARON
1004267;16 RUE DU HAUT DES FONDRIERES 89100 PARON
1004261;30 RUE DES BRUYERES 89100 PARON
1004277;18 CHE DE CHAMPBERTRAND 89100 ROSOY
1004280;40 CHE DE DIXMONT 89100 ROSOY
1004275;26 RUE PAUL LANGEVIN 89100 PARON
1004273;123 RUE PAUL BERT 89100 PARON
1004276;24 RUE PIERRE CURIE 89100 PARON
1004282;10 CHE DES VIOLETTES 89100 ROSOY
1004283;36 CHE DU BAS DES GUILLEMOTTES 89100 ROSOY
1004286;  PLAINE DE NANGE 89100 ROSOY
1004287;4 RUE DE L' ABBAYE 89100 SAINT-DENIS-LES-SENS
1004279;24 CHE DE DIXMONT 89100 ROSOY
1004281;3 CHE DE LA PLAINE 89100 ROSOY
1004284;6 CHE DU HT DES GUILLEMOTTES 89100 ROSOY
1004278;26 CHE DE CHAMPBERTRAND 89100 ROSOY
1004285;50 RTE NATIONALE 6 ROSOY 89100 ROSOY
1004290;101 GR GRANDE RUE 89100 SALIGNY
1004291;65 GR GRANDE RUE 89100 SALIGNY
1004289;4 RUE ERNEST SALMON 89100 SAINT-DENIS-LES-SENS
1004292;1 RUE ALBERT CAMUS 89100 SENS
1004288;19 RUE DE LORRAINE 89100 SAINT-DENIS-LES-SENS
1004297;8 RUE ALFRED PRIEUR 89100 SENS
1004294;16 RUE ALFRED PRIEUR 89100 SENS
1004311;32 RUE CECILE DE MARSANGY 89100 SENS
1004301;9 RUE ANDRE GATEAU 89100 SENS
1004300;2 RUE ANDRE GATEAU 89100 SENS
1004299;14 RUE ANDRE GATEAU 89100 SENS
1004302;40 BD ARISTIDE BRIAND 89100 SENS
1004293;12 RUE ALFRED PRIEUR 89100 SENS
1004295;18 RUE ALFRED PRIEUR 89100 SENS
1004309;23 RUE CECILE DE MARSANGY 89100 SENS
1004296;6 RUE ALFRED PRIEUR 89100 SENS
1004303;5 RUE AUGUSTA HURE 89100 SENS
1004298;17 RUE AMEDEE GUERARD 89100 SENS
1004308;29 RUE CASSIN 89100 SENS
1004307;21 RUE CARNOT 89100 SENS
1004310;29 RUE CECILE DE MARSANGY 89100 SENS
1004306;28 RUE BELLOCIER 89100 SENS
1004315;100 RUE CHAMPBERTRAND 89100 SENS
1004314;9003  CHAMPBERTRAND 89100 SENS
1004304;10 RUE AUGUSTE MOREL 89100 SENS
1004305;27 RUE BEAUREPAIRE 89100 SENS
1004318;1 RUE CHAMPFEUILLARD 89100 SENS
1004312;58 RUE CECILE DE MARSANGY 89100 SENS
1004313;16 CRS CHAMBONAS 89100 SENS
1004316;84 RUE CHAMPBERTRAND 89100 SENS
1004319;8 RUE CHARLES LECLERC 89100 SENS
1004321;12 RUE CLAUDE DECHAMBRE 89100 SENS
1004317;98 RUE CHAMPBERTRAND 89100 SENS
1004320;3 RUE CHARLES MICHELS 89100 SENS
1004322;18 RUE COUP DE PIED MOCQUESOURIS 89100 SENS
1004323;3 RUE COURTELINE 89100 SENS
1004326;17 RUE D ALSACE LORRAINE 89100 SENS
1004324;154 RUE D ALSACE LORRAINE 89100 SENS
1004330;9 RUE D ANVERS 89100 SENS
1004334;9 RUE DE COPENHAGUE 89100 SENS
1004335;7 PL DE L ABBE GREGOIRE 89100 SENS
1004332;2 RUE DE BRENNUS 89100 SENS
1004333;5 RUE DE COPENHAGUE 89100 SENS
1004325;156 RUE D ALSACE LORRAINE 89100 SENS
1004327;192 RUE D ALSACE LORRAINE 89100 SENS
1004336;18 RUE DE L ECRIVAIN 89100 SENS
1004338;9003 PAS DE L ECU 89100 SENS
1004328;69 RUE D ALSACE LORRAINE 89100 SENS
1004345;18 BD DE LA CONVENTION 89100 SENS
1004346;25 BD DE LA CONVENTION 89100 SENS
1004344;19 RUE DE LA CITE ROY 89100 SENS
1004340;12 RUE DE L EPEE 89100 SENS
1004353;10 IMP DE LA DEMI LUNE 89100 SENS
1004348;31 BD DE LA CONVENTION 89100 SENS
1004342;9001 AV DE L EUROPE 89100 SENS
1004337;7 RUE DE L ECRIVAIN 89100 SENS
1004331;5 RUE D EDIMBOURG 89100 SENS
1004329;97 RUE D ALSACE LORRAINE 89100 SENS
1004339;11 RUE DE L EPEE 89100 SENS
1004350;33 BD DE LA CONVENTION 89100 SENS
1004351;35 BD DE LA CONVENTION 89100 SENS
1004343;13 RUE DE L ILE D YONNE 89100 SENS
1004349;32 BD DE LA CONVENTION 89100 SENS
1004347;29 BD DE LA CONVENTION 89100 SENS
1004352;10 CHE DE LA CROISIERE 89100 SENS
1004356;19 AV DE LA GARE 89100 SENS
1004341;2 RUE DE L EPEE 89100 SENS
1004359;14 RUE DE LA GRANDE JUIVERIE 89100 SENS
1004354;14 QUAI DE LA FAUSSE RIVIERE 89100 SENS
1004357;43 RUE DE LA GRANDE JOLIVOTTE 89100 SENS
1004358;9 RUE DE LA GRANDE JOLIVOTTE 89100 SENS
1004355;1 AV DE LA GARE 89100 SENS
1004361;53 BD DE LA LIBERTE 89100 SENS
1004360;13 RUE DE LA HAYE 89100 SENS
1004367;28 RUE DE LA PLANCHE BARRAULT 89100 SENS
1004363;89 BD DE LA LIBERTE 89100 SENS
1004364;91 BD DE LA LIBERTE 89100 SENS
1004362;79 BD DE LA LIBERTE 89100 SENS
1004366;9 IMP DE LA MADELEINE 89100 SENS
1004368;4 RUE DE LA PTE JUIVERIE 89100 SENS
1004365;3 RUE DE LA LOUPTIERE 89100 SENS
1004373;10 RLE DE LAURENCIN 89100 SENS
1004369;1 RUE DE LA RENAISSANCE 89100 SENS
1004371;18 RUE DE LA REPUBLIQUE 89100 SENS
1004376;14 RUE DE MONDEREAU 89100 SENS
1004379;42 RUE DE MONDEREAU 89100 SENS
1004370;13 PL DE LA REPUBLIQUE 89100 SENS
1004375;5 AV DE LORRACH 89100 SENS
1004374;4 RUE DE LIORY 89100 SENS
1004372;28 RUE DE LA REPUBLIQUE 89100 SENS
1004381;54 ALL DE SAINT FARGEAU 89100 SENS
1004380;50 RUE DE MONDEREAU 89100 SENS
1004384;9 RUE DE SERBOIS 89100 SENS
1004377;39 RUE DE MONDEREAU 89100 SENS
1004386;4 RUE DE TIVOLI 89100 SENS
1004382;172 AV DE SENIGALLIA 89100 SENS
1004390;32 BD DE VERDUN 89100 SENS
1004378;40 RUE DE MONDEREAU 89100 SENS
1004387;20 BD DE VERDUN 89100 SENS
1004383;176 AV DE SENIGALLIA 89100 SENS
1004391;46 BD DE VERDUN 89100 SENS
1004389;3 BD DE VERDUN 89100 SENS
1004388;26 BD DE VERDUN 89100 SENS
1004385;9001 RUE DE SERBOIS 89100 SENS
1004394;11 RUE DES ARENES 89100 SENS
1004395;7 RUE DES ARENES 89100 SENS
1004396;4 RUE DES BAINS 89100 SENS
1004392;15 RTE DE VOULX 89100 SENS
1004393;3 RTE DE VOULX 89100 SENS
1004398;3 BD DES CASTORS 89100 SENS
1004403;11 RUE DES CORDIERS 89100 SENS
1004406;164 RUE DES DEPORTES ET RESISTANCE 89100 SENS
1004397;17 RUE DES CARRIERES 89100 SENS
1004407;172 RUE DES DEPORTES ET RESISTANCE 89100 SENS
1004401;52 RUE DES CHARMES 89100 SENS
1004400;12 RUE DES CHARMES 89100 SENS
1004404;3 RUE DES DAMES VERMIGLIO 89100 SENS
1004405;5 RUE DES DAMES VERMIGLIO 89100 SENS
1004409;13 RUE DES FRANCS BOURGEOIS 89100 SENS
1004399;10 RUE DES CHARMES 89100 SENS
1004402;78 RUE DES CHARMES 89100 SENS
1004411;5 BD DES GARIBALDI 89100 SENS
1004408;174 RUE DES DEPORTES ET RESISTANCE 89100 SENS
1004410;25 RUE DES FRERES CHALLE 89100 SENS
1004415; RUE DES LONGUES RAIES 89100 SENS
1004416;21 RUE DES MOULINS 89100 SENS
1004412;6 RUE DES HAUTS MUSATS 89100 SENS
1004414;22 PL DES HEROS 89100 SENS
1004413;17 PL DES HEROS 89100 SENS
1004417;28 RUE DES MOULINS 89100 SENS
1004428;22 RUE DES VIEILLES ETUVES 89100 SENS
1004418;2 RUE DES NOUES BOUCHARDES 89100 SENS
1004420;8 RUE DES NOUES BOUCHARDES 89100 SENS
1004419;4 RUE DES NOUES BOUCHARDES 89100 SENS
1004421;2 RUE DES PENITENTS 89100 SENS
1004423;18 CHE DES PRES DU BUISSON 89100 SENS
1004424;9004 CHE DES PRES DU BUISSON 89100 SENS
1004427;20 RUE DES TROIS MULETS 89100 SENS
1004429;7 RUE DES VIEILLES ETUVES 89100 SENS
1004425;13 RUE DES TROIS CROISSANTS 89100 SENS
1004426;15 RUE DES TROIS CROISSANTS 89100 SENS
1004437;50 RUE DU 89EME RI 89100 SENS
1004435;20 RUE DU 6 SEPTEMBRE 1914 89100 SENS
